TermIRI,Term_label,ParentTermIRI,Parent_label,Alternative term,Definition
http://purl.obolibrary.org/obo/VTO_0044304,Hemitaurichthys zoster,http://purl.obolibrary.org/obo/VTO_0044303,Hemitaurichthys,,
http://purl.obolibrary.org/obo/VTO_0044294,Heniochus chrysostomus,http://purl.obolibrary.org/obo/VTO_0044290,Heniochus,,
http://purl.obolibrary.org/obo/VTO_0044293,Heniochus pleurotaenia,http://purl.obolibrary.org/obo/VTO_0044290,Heniochus,,
http://purl.obolibrary.org/obo/VTO_0044291,Heniochus varius,http://purl.obolibrary.org/obo/VTO_0044290,Heniochus,,
http://purl.obolibrary.org/obo/VTO_0002820,Amolops,http://purl.obolibrary.org/obo/VTO_0002702,Ranidae,,
http://purl.obolibrary.org/obo/VTO_0002844,Amolops hongkongensis,http://purl.obolibrary.org/obo/VTO_0002820,Amolops,,
http://purl.obolibrary.org/obo/VTO_0003064,Occidozyga lima,http://purl.obolibrary.org/obo/VTO_0003056,Occidozyga,,
http://purl.obolibrary.org/obo/VTO_0003048,Huia,http://purl.obolibrary.org/obo/VTO_0002702,Ranidae,,
http://purl.obolibrary.org/obo/VTO_0003013,Odorrana nasica,http://purl.obolibrary.org/obo/VTO_0003007,Odorrana,,
http://purl.obolibrary.org/obo/VTO_0003070,Limnonectes,http://purl.obolibrary.org/obo/VTO_0003069,Dicroglossinae,,
http://purl.obolibrary.org/obo/VTO_0003097,Limnonectes blythii,http://purl.obolibrary.org/obo/VTO_0003070,Limnonectes,,
http://purl.obolibrary.org/obo/VTO_0003171,Quasipaa spinosa,http://purl.obolibrary.org/obo/VTO_0003153,Quasipaa,,
http://purl.obolibrary.org/obo/VTO_0003201,Nanorana kangxianensis,http://purl.obolibrary.org/obo/VTO_0003198,Nanorana,,
http://purl.obolibrary.org/obo/VTO_0015870,Varanus yemenensis,http://purl.obolibrary.org/obo/VTO_0015837,Varanus,,
http://purl.obolibrary.org/obo/VTO_0044117,Kyphosus sectatrix,http://purl.obolibrary.org/obo/VTO_0044115,Kyphosus,,
http://purl.obolibrary.org/obo/VTO_0073885,Kyphosus sectator,http://purl.obolibrary.org/obo/VTO_0044115,Kyphosus,,
http://purl.obolibrary.org/obo/VTO_0046643,Schedophilus maculatus,http://purl.obolibrary.org/obo/VTO_0046641,Schedophilus,,
http://purl.obolibrary.org/obo/VTO_0046320,Macolor macularis,http://purl.obolibrary.org/obo/VTO_0046319,Macolor,,
http://purl.obolibrary.org/obo/VTO_0046577,Lethrinus ravus,http://purl.obolibrary.org/obo/VTO_0046555,Lethrinus,,
http://purl.obolibrary.org/obo/VTO_0006694,Dendropsophus gaucheri,http://purl.obolibrary.org/obo/VTO_0006676,Dendropsophus,,
http://purl.obolibrary.org/obo/VTO_0014398,Gerbillus hoogstrali,http://purl.obolibrary.org/obo/VTO_0014393,Gerbillus,,
http://purl.obolibrary.org/obo/VTO_0014401,Gerbillus occiduus,http://purl.obolibrary.org/obo/VTO_0014393,Gerbillus,,
http://purl.obolibrary.org/obo/VTO_0014395,Gerbillus sp. LG-2011,http://purl.obolibrary.org/obo/VTO_0014393,Gerbillus,,
http://purl.obolibrary.org/obo/VTO_0003176,Hoplobatrachus,http://purl.obolibrary.org/obo/VTO_0003069,Dicroglossinae,,
http://purl.obolibrary.org/obo/VTO_0003179,Hoplobatrachus rugulosus,http://purl.obolibrary.org/obo/VTO_0003176,Hoplobatrachus,,
http://purl.obolibrary.org/obo/VTO_0003025,Odorrana chapaensis,http://purl.obolibrary.org/obo/VTO_0003007,Odorrana,,
http://purl.obolibrary.org/obo/VTO_0002917,Hylarana erythraea,http://purl.obolibrary.org/obo/VTO_0002858,Hylarana,,
http://purl.obolibrary.org/obo/VTO_0010521,Melogale cucphuongensis,http://purl.obolibrary.org/obo/VTO_0010520,Melogale,,
http://purl.obolibrary.org/obo/VTO_0045344,Mesopristes cancellatus,http://purl.obolibrary.org/obo/VTO_0045343,Mesopristes,,
http://purl.obolibrary.org/obo/VTO_0045343,Mesopristes,http://purl.obolibrary.org/obo/VTO_0045314,Terapontidae,,
http://purl.obolibrary.org/obo/VTO_0003137,Limnonectes dabanus,http://purl.obolibrary.org/obo/VTO_0003070,Limnonectes,,
http://purl.obolibrary.org/obo/VTO_0003211,Nanorana yunnanensis,http://purl.obolibrary.org/obo/VTO_0003198,Nanorana,,
http://purl.obolibrary.org/obo/VTO_0002856,Amolops ricketti,http://purl.obolibrary.org/obo/VTO_0002820,Amolops,,
http://purl.obolibrary.org/obo/VTO_0002857,Amolops torrentis,http://purl.obolibrary.org/obo/VTO_0002820,Amolops,,
http://purl.obolibrary.org/obo/VTO_0002854,Amolops viridimaculatus,http://purl.obolibrary.org/obo/VTO_0002820,Amolops,,
http://purl.obolibrary.org/obo/VTO_0003131,Limnonectes kuhlii,http://purl.obolibrary.org/obo/VTO_0003070,Limnonectes,,
http://purl.obolibrary.org/obo/VTO_0003263,Fejervarya limnocharis,http://purl.obolibrary.org/obo/VTO_0003219,Fejervarya,,
http://purl.obolibrary.org/obo/VTO_0002892,Hylarana guentheri,http://purl.obolibrary.org/obo/VTO_0002858,Hylarana,,
http://purl.obolibrary.org/obo/VTO_0002763,Rana johnsi,http://purl.obolibrary.org/obo/VTO_0002703,Rana,,
http://purl.obolibrary.org/obo/VTO_0002998,Pelophylax lateralis,http://purl.obolibrary.org/obo/VTO_0002966,Pelophylax,,
http://purl.obolibrary.org/obo/VTO_0002861,Hylarana macrodactyla,http://purl.obolibrary.org/obo/VTO_0002858,Hylarana,,
http://purl.obolibrary.org/obo/VTO_0002860,Hylarana maosonensis,http://purl.obolibrary.org/obo/VTO_0002858,Hylarana,,
http://purl.obolibrary.org/obo/VTO_0002862,Hylarana milleti,http://purl.obolibrary.org/obo/VTO_0002858,Hylarana,,
http://purl.obolibrary.org/obo/VTO_0003008,Odorrana schmackeri,http://purl.obolibrary.org/obo/VTO_0003007,Odorrana,,
http://purl.obolibrary.org/obo/VTO_0002859,Hylarana taipehensis,http://purl.obolibrary.org/obo/VTO_0002858,Hylarana,,
http://purl.obolibrary.org/obo/VTO_0020483,Agkistrodon taylori,http://purl.obolibrary.org/obo/VTO_0020479,Agkistrodon,,
http://purl.obolibrary.org/obo/VTO_0003345,Petropedetidae,http://purl.obolibrary.org/obo/VTO_0002210,Anura,,
http://purl.obolibrary.org/obo/VTO_0020680,Bitis atropos,http://purl.obolibrary.org/obo/VTO_0020672,Bitis,,
http://purl.obolibrary.org/obo/VTO_0020681,Bitis worthingtoni,http://purl.obolibrary.org/obo/VTO_0020672,Bitis,,
http://purl.obolibrary.org/obo/VTO_0020682,Bitis cornuta,http://purl.obolibrary.org/obo/VTO_0020672,Bitis,,
http://purl.obolibrary.org/obo/VTO_0020683,Bitis peringueyi,http://purl.obolibrary.org/obo/VTO_0020672,Bitis,,
http://purl.obolibrary.org/obo/VTO_0020628,Causus resimus,http://purl.obolibrary.org/obo/VTO_0020624,Causus,,
http://purl.obolibrary.org/obo/VTO_0020661,Cerastes gasperettii,http://purl.obolibrary.org/obo/VTO_0020658,Cerastes,,
http://purl.obolibrary.org/obo/VTO_0020641,Macrovipera deserti,http://purl.obolibrary.org/obo/VTO_0020639,Macrovipera,,
http://purl.obolibrary.org/obo/VTO_0020642,Macrovipera mauritanica,http://purl.obolibrary.org/obo/VTO_0020639,Macrovipera,,
http://purl.obolibrary.org/obo/VTO_0020643,Macrovipera schweizeri,http://purl.obolibrary.org/obo/VTO_0020639,Macrovipera,,
http://purl.obolibrary.org/obo/VTO_0020623,Vipera nikolskii,http://purl.obolibrary.org/obo/VTO_0020609,Vipera,,
http://purl.obolibrary.org/obo/VTO_0020638,Montivipera xanthina,http://purl.obolibrary.org/obo/VTO_0020632,Montivipera,,
http://purl.obolibrary.org/obo/VTO_0020637,Montivipera bornmuelleri,http://purl.obolibrary.org/obo/VTO_0020632,Montivipera,,
http://purl.obolibrary.org/obo/VTO_0020635,Montivipera albizona,http://purl.obolibrary.org/obo/VTO_0020632,Montivipera,,
http://purl.obolibrary.org/obo/VTO_0020617,Vipera seoanei,http://purl.obolibrary.org/obo/VTO_0020609,Vipera,,
http://purl.obolibrary.org/obo/VTO_0020633,Montivipera raddei,http://purl.obolibrary.org/obo/VTO_0020632,Montivipera,,
http://purl.obolibrary.org/obo/VTO_0020616,Vipera bulgardaghica,http://purl.obolibrary.org/obo/VTO_0020609,Vipera,,
http://purl.obolibrary.org/obo/VTO_0020664,Atheris,http://purl.obolibrary.org/obo/VTO_0020608,Viperinae,,
http://purl.obolibrary.org/obo/VTO_0020668,Atheris chlorechis,http://purl.obolibrary.org/obo/VTO_0020664,Atheris,,
http://purl.obolibrary.org/obo/VTO_0020662,Proatheris,http://purl.obolibrary.org/obo/VTO_0020608,Viperinae,,
http://purl.obolibrary.org/obo/VTO_0020663,Proatheris superciliaris,http://purl.obolibrary.org/obo/VTO_0020662,Proatheris,,
http://purl.obolibrary.org/obo/VTO_0020656,Adenorhinos,http://purl.obolibrary.org/obo/VTO_0020608,Viperinae,,
http://purl.obolibrary.org/obo/VTO_0020657,Adenorhinos barbouri,http://purl.obolibrary.org/obo/VTO_0020656,Adenorhinos,,
http://purl.obolibrary.org/obo/VTO_0020667,Atheris desaixi,http://purl.obolibrary.org/obo/VTO_0020664,Atheris,,
http://purl.obolibrary.org/obo/VTO_0020665,Atheris hispida,http://purl.obolibrary.org/obo/VTO_0020664,Atheris,,
http://purl.obolibrary.org/obo/VTO_0020666,Atheris ceratophora,http://purl.obolibrary.org/obo/VTO_0020664,Atheris,,
http://purl.obolibrary.org/obo/VTO_0020671,Atheris nitschei,http://purl.obolibrary.org/obo/VTO_0020664,Atheris,,
http://purl.obolibrary.org/obo/VTO_0020670,Atheris squamigera,http://purl.obolibrary.org/obo/VTO_0020664,Atheris,,
http://purl.obolibrary.org/obo/VTO_0020688,Eristicophis,http://purl.obolibrary.org/obo/VTO_0020608,Viperinae,,
http://purl.obolibrary.org/obo/VTO_0020689,Eristicophis macmahoni,http://purl.obolibrary.org/obo/VTO_0020688,Eristicophis,,
http://purl.obolibrary.org/obo/VTO_0046021,Paracentropyge,http://purl.obolibrary.org/obo/VTO_0046020,Pomacanthidae,,
http://purl.obolibrary.org/obo/VTO_0046022,Paracentropyge multifasciata,http://purl.obolibrary.org/obo/VTO_0046021,Paracentropyge,,
http://purl.obolibrary.org/obo/VTO_0001035,Psammobatis extenta,http://purl.obolibrary.org/obo/VTO_0001032,Psammobatis,,
http://purl.obolibrary.org/obo/VTO_0001105,Atlantoraja platana,http://purl.obolibrary.org/obo/VTO_0001104,Atlantoraja,,
http://purl.obolibrary.org/obo/VTO_0033772,Mormyrops lineolatus,http://purl.obolibrary.org/obo/VTO_0033771,Mormyrops,,
http://purl.obolibrary.org/obo/VTO_0033814,Oxymormyrus,http://purl.obolibrary.org/obo/VTO_0033691,Mormyridae,,
http://purl.obolibrary.org/obo/VTO_0033782,Pollimyrus maculipinnis,http://purl.obolibrary.org/obo/VTO_0033776,Pollimyrus,,
http://purl.obolibrary.org/obo/VTO_0033841,Marcusenius kutuensis,http://purl.obolibrary.org/obo/VTO_0033828,Marcusenius,,
http://purl.obolibrary.org/obo/VTO_0038557,Nannocharax elongatus,http://purl.obolibrary.org/obo/VTO_0038555,Nannocharax,,
http://purl.obolibrary.org/obo/VTO_0038559,Nannocharax procatopus,http://purl.obolibrary.org/obo/VTO_0038555,Nannocharax,,
http://purl.obolibrary.org/obo/VTO_0038558,Nannocharax schoutedeni,http://purl.obolibrary.org/obo/VTO_0038555,Nannocharax,,
http://purl.obolibrary.org/obo/VTO_0038563,Hemigrammocharax ocellicauda,http://purl.obolibrary.org/obo/VTO_0038560,Hemigrammocharax,,
http://purl.obolibrary.org/obo/VTO_0038562,Hemigrammocharax uniocellatus,http://purl.obolibrary.org/obo/VTO_0038560,Hemigrammocharax,,
http://purl.obolibrary.org/obo/VTO_0038573,Distichodus antonii,http://purl.obolibrary.org/obo/VTO_0038565,Distichodus,,
http://purl.obolibrary.org/obo/VTO_0038571,Distichodus atroventralis,http://purl.obolibrary.org/obo/VTO_0038565,Distichodus,,
http://purl.obolibrary.org/obo/VTO_0038576,Distichodus mossambicus,http://purl.obolibrary.org/obo/VTO_0038565,Distichodus,,
http://purl.obolibrary.org/obo/VTO_0038574,Distichodus noboli,http://purl.obolibrary.org/obo/VTO_0038565,Distichodus,,
http://purl.obolibrary.org/obo/VTO_0038567,Distichodus schenga,http://purl.obolibrary.org/obo/VTO_0038565,Distichodus,,
http://purl.obolibrary.org/obo/VTO_0038449,Phago boulengeri,http://purl.obolibrary.org/obo/VTO_0038448,Phago,,
http://purl.obolibrary.org/obo/VTO_0036726,Euchilichthys boulengeri,http://purl.obolibrary.org/obo/VTO_0036725,Euchilichthys,,
http://purl.obolibrary.org/obo/VTO_0035607,Amphilius maesii,http://purl.obolibrary.org/obo/VTO_0035606,Amphilius,,
http://purl.obolibrary.org/obo/VTO_0035596,Phractura intermedia,http://purl.obolibrary.org/obo/VTO_0035595,Phractura,,
http://purl.obolibrary.org/obo/VTO_0036641,Trachydoras paraguayensis,http://purl.obolibrary.org/obo/VTO_0036639,Trachydoras,,
http://purl.obolibrary.org/obo/VTO_0035129,Chrysichthys helicophagus,http://purl.obolibrary.org/obo/VTO_0035124,Chrysichthys,,
http://purl.obolibrary.org/obo/VTO_0036809,Malapterurus microstoma,http://purl.obolibrary.org/obo/VTO_0036807,Malapterurus,,
